image_id,image_path,category,category_bn,question,question_bn,llm_answer,llm_answer_bn
865,faa4c47f0a729a8161c469f1f039a829144eeffb_2-Figure1-1.png,modality,চিকিৎসা পদ্ধতি,What type of imaging modality is this?,এটা কি ধরনের ইমেজিং মোডালিটি?,X-ray,এক্স-রে
1027,ab29826b399e9e8e722f1754d7a9528a44d626b4_2-Figure2-1.png,position,অবস্থান,What is the location of the remarkable regression of the disease?,রোগের উল্লেখযোগ্য পশ্চাৎগমনের অবস্থান কোথায়?,unspecified,অনির্দিষ্ট।
1340,efdb59baeba8ed9ebdc25c942b020272cafcce54_3-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
1175,5e6a85541b1aeac7a810addf6ad6749b4654dade_2-Figure1-1.png,position,অবস্থান,What is the location of the cystic lung disease?,সিস্টিক লাং ডিজিজ (cystic lung disease)-এর অবস্থান কোথায়?,lung,ফুসফুস
1434,74efa4d5ba0eea5486b42d87404a68614c8061de_2-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
345,f30bd42011584850f1b07a1bce7e29b8ec6d4da2_3-Figure3-1.png,position,অবস্থান,What is the position of the lobulated mass of intermediate signal intensity on T1-WI and high signal intensity on T2-WI with ring-and-arc enhancement?,টি১-ডব্লিউআই-এ মধ্যবর্তী সংকেত তীব্রতা এবং টি২-ডব্লিউআই-এ রিং-এন্ড-আর্ক বর্ধিতকরণের সাথে উচ্চ সংকেত তীব্রতার লোবুলেটেড ভরটির অবস্থান কোথায়?,C7 vertebral body,সি৭ ভার্টিব্রাল বডি
1105,5ef5a48fd42487f715674e43b667ae12d89ef4f0_2-Figure2-1.png,modality,চিকিৎসা পদ্ধতি,What type of imaging modality is this?,এটি কোন ধরনের ইমেজিং মোডালিটি?,X-ray,এক্স-রে
501,fa0f876743c9917834dd9859066100477308c674_14-Figure5-1.png,position,অবস্থান,Where is the nodular consolidation located?,নোডুলার কনসোলিডেশন (nodular consolidation) কোথায় অবস্থিত?,left lower zone,বাম দিকের নিচের অঞ্চলে
1055,649b69a2a78b52dfc968c35e1fe4e2a977ed7698_5-Figure1-1.png,position,অবস্থান,What is the location of the enlarged prostate?,বর্ধিত প্রোস্টেটের অবস্থান কোথায়?,prostate,প্রোস্টেট
764,860188f6f79d42d0db96d7459f3e613942f15808_2-Figure1-1.png,position,অবস্থান,What is the location of the small white matter extension?,ছোট সাদা পদার্থ প্রসারণটির অবস্থান কোথায়?,right frontal lobe,ডান ফ্রন্টাল লোব
1402,1a26837ba99c22b9f20bd890371c2ff7efa8512d_7-Figure5-1.png,position,অবস্থান,Where are the intramedullary focal areas of hyperintensity (spinal cord oedema) located?,ইন্ট্রামেডুলারি (intramedullary) ফোকাল (focal) এরিয়াগুলোতে হাইপারইনটেনসিটি (hyperintensity) (স্পাইনাল কর্ড (spinal cord) ইডিমা) কোথায় অবস্থিত?,spinal cord,স্পাইনাল কর্ড
346,240b681a191a330129330d2bdf4ce9f15b39698a_2-Figure1-1.png,position,অবস্থান,Where is the severe splenomegaly located?,মারাত্মক স্প্লেনোমেগালি কোথায় অবস্থিত?,spleen,প্লীহা
96,a5ef6a74bda49f6bf71b01ac4593811ccbaf1908_3-Figure3-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
376,19114ce30a9d5cd7207c743bdc90fb6c937d6a81_3-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে মূলত কোন অঙ্গ দেখানো হয়েছে?,chest,বুক
719,abd57363497c22ad55a7d4df4de35d46ec6de878_2-Figure1-1.png,organ,অঙ্গ,What organ is shown in this image?,এই ছবিতে কোন অঙ্গ দেখানো হয়েছে?,brain,মস্তিষ্ক
612,77fdf437f20a336e81db71f6ae8d9c92956db0d4_3-Figure2-1.png,position,অবস্থান,What is the position of the lesions with excavated walls?,খননকৃত দেয়ালযুক্ত ক্ষতগুলোর অবস্থান কোথায়?,unspecified,অনির্দিষ্ট
1321,917336aff2b22ff0bf17a68810d9aac6722d020c_2-Figure2-1.png,organ,অঙ্গ,What organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট।
378,4219b8a9fa8b81a19f2a8427edd2dc269177f322_2-Figure1-1.png,modality,চিকিৎসা পদ্ধতি,What type of imaging modality is used in this figure?,এই চিত্রে কোন ধরনের ইমেজিং modality ব্যবহার করা হয়েছে?,CT,সিটি
381,b260cd69139dece47362ad440daff123ec651d5a_4-Figure1-1.png,position,অবস্থান,What is the location of the calcospherites?,ক্যালকোস্ফেরাইটের অবস্থান কোথায়?,putamen,পুটামেন
154,b052988c2d62be930088edba25f44c9c035b0369_2-Figure1-1.png,modality,চিকিৎসা পদ্ধতি,What imaging modality is depicted in the image?,ছবিতে কোন ইমেজিং পদ্ধতি দেখানো হয়েছে?,MRI,এমআরআই
586,13c219b91f4db14168b42e9efe9cc8f8dac11a54_2-Figure1-1.png,position,অবস্থান,Where is the widening of side ventricles located?,পার্শ্বীয় ভেন্ট্রিকলগুলির প্রসারণ কোথায় অবস্থিত?,cerebrum,সেরেব্রাম
101,5a715d68a1de3a6af91881c72c5177ad047cf812_3-Figure2-1.png,modality,চিকিৎসা পদ্ধতি,What imaging modality is used in this image?,এই ছবিতে কোন ইমেজিং পদ্ধতি ব্যবহার করা হয়েছে?,MRI,এমআরআই (ম্যাগনেটিক রেজোন্যান্স ইমেজিং)।
392,20eddaf8ca844dcf9cb3d65273503266db7effe4_8-Figure8-1.png,position,অবস্থান,Where are the multiple enlarged lymph nodes located?,একাধিক বর্ধিত লিম্ফ নোড কোথায় অবস্থিত?,"right hilar, mediastinal","ডান হিলার, মিডিয়াস্টিনাল"
26,982db13e1e68c6f35024c70d2d6be4c4868d4319_2-Figure1-1.png,position,অবস্থান,Where is the 2.5-cm diameter hilar mass located?,২.৫-সেমি ব্যাসের হিলার ভরটি কোথায় অবস্থিত?,chest,বুকে
74,44c7c05ba137478ba495e42de2e2dfa105f752c3_4-Figure2-1.png,position,অবস্থান,Where is the sternocostoclavicular hyperostosis located?,স্টার্নোকস্টোক্ল্যাভিকুলার হাইপেরোস্টোসিস কোথায় অবস্থিত?,peripheral joints,পেরিফেরাল জয়েন্টগুলোতে।
218,e5a42e3875574aa996c80b986adee36d8f61177d_2-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present?,এখানে কোনো অস্বাভাবিকতা আছে কি?,Yes,হ্যাঁ
32,71453cacfa963c05bcdb885e714009f6bb7660e3_2-Figure1-1.png,position,অবস্থান,What is the location of the intense focal hypermetabolic activity?,তীব্র ফোকাল হাইপারমেটাবলিক অ্যাক্টিভিটির অবস্থান কোথায়?,gallbladder,পিত্তথলি
823,96d2e20f1959fa15e78b70f79015a8e84b1a9694_2-Figure4-1.png,position,অবস্থান,Where is the pleural effusion located?,প্লুরাল ইফিউশন কোথায় অবস্থিত?,bilateral,দ্বিপার্শ্বীয়
844,55da8c898d5c2ee03b5005656feab2ab97dd18e0_2-Figure1-1.png,position,অবস্থান,What is the location of CNS demyelination?,সিএনএস ডিমাইলিনেশন-এর অবস্থান কোথায়?,unspecified,অনির্দিষ্ট
757,9fc71c77c5a8317f138490e17f83bcc78e532cc6_3-Figure3-1.png,organ,অঙ্গ,What organ is shown in the image?,ছবিতে কোন অঙ্গ দেখানো হয়েছে?,spine,মেরুদণ্ড
863,706bec1469e05376a71f15847872b9fb0d0bb9e4_9-Figure7-1.png,position,অবস্থান,Where is the peritoneal implant located?,পেরিটোনিয়াল ইমপ্লান্ট কোথায় অবস্থিত?,anterior abdomen,সম্মুখ পেটে
1209,f50333ee94dabde8de55092aa7682a7f749f495d_4-Figure1-1.png,organ,অঙ্গ,Which organ is the focus of this image?,এই ছবিতে কোন অঙ্গের উপর ফোকাস করা হয়েছে?,abdomen,পেট
419,e46ac6c66009abc70cc02e56c2e7a6f3e20210b2_1-Figure1-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ
456,3531c95bcdf70b3d34b02e8cbe20e18a0a4579f6_2-Figure2-1.png,abnormality,অস্বাভাবিকতা,Is there any abnormality present in the image?,ছবিতে কি কোনো অস্বাভাবিকতা আছে?,Yes,হ্যাঁ।
1139,bd3aa8036f0623284a477f557127f162b94ee649_2-Figure2-1.png,position,অবস্থান,Where are the false image of butter-fly like vertebrae located?,কোথায় প্রজাপতি-সদৃশ কশেরুকার মিথ্যা চিত্র অবস্থিত?,T8 and L1 vertebrae,এবং কশেরুকা
826,32ffdcb07f63698a89b38f2329e6c895fc0b2f14_1-Figure1-1.png,position,অবস্থান,What is the location of the cord injury?,স্পাইনাল কর্ডের আঘাতের অবস্থান কোথায়?,cervical spine,সার্ভিকাল স্পাইন
657,5384bf2439b2bdc10fa35eb3a7ae9e21212899f3_2-Figure1-1.png,position,অবস্থান,Where is the thickening of the small intestine wall located?,ছোট অন্ত্রের প্রাচীরের পুরু হয়ে যাওয়া কোথায় অবস্থিত?,small intestine,ছোট অন্ত্র।
108,3ac9775f1bd114aaa698f69cc4272f4489e97cbd_3-Figure3-1.png,organ,অঙ্গ,Which organ is primarily shown in this image?,এই ছবিতে প্রধানত কোন অঙ্গ দেখানো হয়েছে?,abdomen,পেট।
463,bb1577455657ff9e46cd6d8ad887d32521cda4be_4-Figure5-1.png,position,অবস্থান,What is the position of the generalized reduction in the extent of the lesion?,ক্ষতের বিস্তৃতির সাধারণ হ্রাসের অবস্থান কোথায়?,orbit and brain,অরবিট এবং মস্তিষ্ক
